V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2512,-38.568036147910156,1.3530162604441887,1.3335700881998067,-38.567928672805365,-38.5679340752773,23.218891057558363,-16.948228982184066,5.712639074720168e-6,35.01102099448692
2513,-38.568036147910156,1.3526411071652567,1.3335700881998067,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.948228982184066,5.712639074720168e-6,35.01102099448692
2514,-38.568036147910156,1.3526411071652567,1.3335700881998067,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.89965295,5.712639074720168e-6,35.01102099448692
2515,-38.568036147910156,1.3526411071652567,1.3328466569408788,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.89965295,5.712639074720168e-6,35.01102099448692
2516,-38.568036147910156,1.352564472401051,1.3328466569408788,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.914291155454684,5.712639074720168e-6,35.01102099448692
2517,-38.568036147910156,1.352564472401051,1.3323478391869008,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.90241279837208,5.712639074720168e-6,35.01102099448692
2518,-38.568036147910156,1.3524492117627545,1.3322683043461307,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.90241279837208,5.712639074720168e-6,35.01102099448692
2519,-38.568036147910156,1.351497536045967,1.3322626431398108,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.90241279837208,5.712639074720168e-6,35.01102099448692
2520,-38.568036147910156,1.3514461014340653,1.3322626431398108,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.90241279837208,5.712639074720168e-6,35.01102099448692
2521,-38.568036147910156,1.3514461014340653,1.3322626431398108,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.90241279837208,5.712639074720168e-6,35.01102099448692
2522,-38.568036147910156,1.350700543800371,1.3316853352426565,-38.567928672805365,-38.5679340752773,23.230596079118556,-16.90241279837208,5.712639074720168e-6,35.01102099448692
2523,-38.568036147910156,1.350670919726139,1.3314476666222341,-38.567928672805365,-38.5679340752773,23.17870966820047,-16.88626741184851,5.712639074720168e-6,35.01102099448692
2524,-38.568036147910156,1.3498346460186896,1.3314476666222341,-38.567928672805365,-38.5679340752773,23.17870966820047,-16.88626741184851,5.712639074720168e-6,35.01102099448692
2525,-38.568036147910156,1.3498346460186896,1.3313502489430844,-38.567928672805365,-38.5679340752773,23.17870966820047,-16.88626741184851,5.712639074720168e-6,35.01102099448692
2526,-38.568036147910156,1.3498346460186896,1.3313502489430844,-38.567928672805365,-38.5679340752773,23.081423507444566,-16.88626741184851,5.712639074720168e-6,35.01102099448692
2527,-38.568036147910156,1.3496244161389788,1.3313502489430844,-38.567928672805365,-38.5679340752773,23.08914960958064,-16.87637694904113,5.712639074720168e-6,35.01102099448692
2528,-38.568036147910156,1.3489876919933614,1.3306140234367936,-38.567928672805365,-38.5679340752773,23.08914960958064,-16.87637694904113,5.712639074720168e-6,35.01102099448692
2529,-38.568036147910156,1.3489876919933614,1.3303738732575452,-38.567928672805365,-38.5679340752773,23.159742753021423,-16.87637694904113,5.712639074720168e-6,35.01102099448692
2530,-38.568036147910156,1.3489876919933614,1.3303738732575452,-38.567928672805365,-38.5679340752773,23.173316424433146,-16.879112858697752,5.712639074720168e-6,35.01102099448692
2531,-38.568036147910156,1.3489876919933614,1.3295880408710814,-38.567928672805365,-38.5679340752773,23.173316424433146,-16.879112858697752,5.712639074720168e-6,35.01102099448692
2532,-38.568036147910156,1.3489876919933614,1.3295880408710814,-38.567928672805365,-38.5679340752773,23.11785462647677,-16.879112858697752,5.712639074720168e-6,35.01102099448692
2533,-38.568036147910156,1.3482809076202122,1.3295880408710814,-38.567928672805365,-38.5679340752773,23.07392638958991,-16.886450815875996,5.712639074720168e-6,35.01102099448692
2534,-38.568036147910156,1.3477157980687937,1.3287961647482602,-38.567928672805365,-38.5679340752773,23.07392638958991,-16.868504531402124,5.712639074720168e-6,35.01102099448692
2535,-38.568036147910156,1.3476204045559301,1.3282340732244788,-38.567928672805365,-38.5679340752773,23.07392638958991,-16.83103406832086,5.712639074720168e-6,35.01102099448692
2536,-38.568036147910156,1.3476204045559301,1.327459363532254,-38.567928672805365,-38.5679340752773,23.07392638958991,-16.83103406832086,5.712639074720168e-6,35.01102099448692
2537,-38.568036147910156,1.3476204045559301,1.3269948792816153,-38.567928672805365,-38.5679340752773,23.07392638958991,-16.83103406832086,5.712639074720168e-6,35.01102099448692
2538,-38.568036147910156,1.3476204045559301,1.3261437789513744,-38.567928672805365,-38.5679340752773,23.07392638958991,-16.83103406832086,5.712639074720168e-6,35.01102099448692
2539,-38.568036147910156,1.3476204045559301,1.3259611530480921,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.83192161477635,5.712639074720168e-6,35.01102099448692
2540,-38.568036147910156,1.3467079498036787,1.3259087690119646,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2541,-38.568036147910156,1.3467079498036787,1.3259087690119646,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2542,-38.568036147910156,1.3460202376903057,1.3259087690119646,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2543,-38.568036147910156,1.3460038148202025,1.3259087690119646,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2544,-38.568036147910156,1.3460038148202025,1.325230395484717,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2545,-38.568036147910156,1.3460038148202025,1.325230395484717,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2546,-38.568036147910156,1.345117798957976,1.325230395484717,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.806629584683087,5.712639074720168e-6,35.01102099448692
2547,-38.568036147910156,1.34488659164496,1.325230395484717,-38.567928672805365,-38.5679340752773,23.056660565361387,-16.79622070011681,5.712639074720168e-6,35.01102099448692
2548,-38.568036147910156,1.3447220536842965,1.324669670759236,-38.567928672805365,-38.5679340752773,23.02035915367306,-16.77923111941198,5.712639074720168e-6,35.01102099448692
2549,-38.568036147910156,1.3447220536842965,1.324669670759236,-38.567928672805365,-38.5679340752773,23.02035915367306,-16.77923111941198,5.712639074720168e-6,35.01102099448692
2550,-38.568036147910156,1.3445498707843968,1.3237419496681555,-38.567928672805365,-38.5679340752773,23.02035915367306,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2551,-38.568036147910156,1.3444849300449737,1.3237419496681555,-38.567928672805365,-38.5679340752773,23.02035915367306,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2552,-38.568036147910156,1.344321361323821,1.3237419496681555,-38.567928672805365,-38.5679340752773,23.06082634301857,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2553,-38.568036147910156,1.344321361323821,1.3237419496681555,-38.567928672805365,-38.5679340752773,22.990459103323527,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2554,-38.568036147910156,1.3433383159446555,1.32317391852243,-38.567928672805365,-38.5679340752773,22.95758404228837,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2555,-38.568036147910156,1.3433383159446555,1.32317391852243,-38.567928672805365,-38.5679340752773,22.95758404228837,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2556,-38.568036147910156,1.34305256902613,1.32317391852243,-38.567928672805365,-38.5679340752773,22.95758404228837,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2557,-38.568036147910156,1.34305256902613,1.32317391852243,-38.567928672805365,-38.5679340752773,22.93076080130414,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2558,-38.568036147910156,1.342225251254628,1.3230734180724262,-38.567928672805365,-38.5679340752773,22.878955064434564,-16.784062609868105,5.712639074720168e-6,35.01102099448692
2559,-38.568036147910156,1.342225251254628,1.3230734180724262,-38.567928672805365,-38.5679340752773,22.878955064434564,-16.762094800174218,5.712639074720168e-6,35.01102099448692
2560,-38.568036147910156,1.3418723178114766,1.3220962832230156,-38.567928672805365,-38.5679340752773,23.027937903348363,-16.762094800174218,5.712639074720168e-6,35.01102099448692
2561,-38.568036147910156,1.3411630480219634,1.3213292784956296,-38.567928672805365,-38.5679340752773,22.998450490366675,-16.762094800174218,5.712639074720168e-6,35.01102099448692
2562,-38.568036147910156,1.3411257554260108,1.3204889262281372,-38.567928672805365,-38.5679340752773,22.871540874522186,-16.762094800174218,5.712639074720168e-6,35.01102099448692
2563,-38.568036147910156,1.3411257554260108,1.3204889262281372,-38.567928672805365,-38.5679340752773,22.893697054497903,-16.73095963851081,5.712639074720168e-6,35.01102099448692
2564,-38.568036147910156,1.3411257554260108,1.32000307508791,-38.567928672805365,-38.5679340752773,22.893697054497903,-16.73095963851081,5.712639074720168e-6,35.01102099448692
2565,-38.568036147910156,1.3409872741815658,1.3196267126644974,-38.567928672805365,-38.5679340752773,22.893697054497903,-16.73095963851081,5.712639074720168e-6,35.01102099448692
2566,-38.568036147910156,1.340525660308546,1.3196267126644974,-38.567928672805365,-38.5679340752773,22.842699631303553,-16.709341799351368,5.712639074720168e-6,35.01102099448692
2567,-38.568036147910156,1.340525660308546,1.3196267126644974,-38.567928672805365,-38.5679340752773,22.982118115853524,-16.709341799351368,5.712639074720168e-6,35.01102099448692
2568,-38.568036147910156,1.340525660308546,1.3195945239984443,-38.567928672805365,-38.5679340752773,22.93278978047893,-16.709341799351368,5.712639074720168e-6,35.01102099448692
2569,-38.568036147910156,1.3402644031639235,1.31943529725494,-38.567928672805365,-38.5679340752773,22.93278978047893,-16.690703642787394,5.712639074720168e-6,35.01102099448692
2570,-38.568036147910156,1.3396726113907085,1.31943529725494,-38.567928672805365,-38.5679340752773,22.85573193142191,-16.690703642787394,5.712639074720168e-6,35.01102099448692
2571,-38.568036147910156,1.3387400693399856,1.318632207931952,-38.567928672805365,-38.5679340752773,22.861656476650392,-16.690703642787394,5.712639074720168e-6,35.01102099448692
2572,-38.568036147910156,1.3387400693399856,1.318632207931952,-38.567928672805365,-38.5679340752773,22.861656476650392,-16.690703642787394,5.712639074720168e-6,35.01102099448692
2573,-38.568036147910156,1.3387400693399856,1.318632207931952,-38.567928672805365,-38.5679340752773,22.964757487457252,-16.690703642787394,5.712639074720168e-6,35.01102099448692
2574,-38.568036147910156,1.3381955276257382,1.3185277668559006,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.70959685088599,5.712639074720168e-6,35.01102099448692
2575,-38.568036147910156,1.3381037781424845,1.3185277668559006,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.711137087875958,5.712639074720168e-6,35.01102099448692
2576,-38.568036147910156,1.3381037781424845,1.3185277668559006,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.711137087875958,5.712639074720168e-6,35.01102099448692
2577,-38.568036147910156,1.3381037781424845,1.3185277668559006,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.711137087875958,5.712639074720168e-6,35.01102099448692
2578,-38.568036147910156,1.3381037781424845,1.3185277668559006,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.711137087875958,5.712639074720168e-6,35.01102099448692
2579,-38.568036147910156,1.3374724064408825,1.3184825256494819,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.69289798231328,5.712639074720168e-6,35.01102099448692
2580,-38.568036147910156,1.3366046775295424,1.3184825256494819,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.692058892827465,5.712639074720168e-6,35.01102099448692
2581,-38.568036147910156,1.3366046775295424,1.3184825256494819,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.692058892827465,5.712639074720168e-6,35.01102099448692
2582,-38.568036147910156,1.3366046775295424,1.3179011356816641,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.674595296639,5.712639074720168e-6,35.01102099448692
2583,-38.568036147910156,1.3363200562032895,1.3173338715909062,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.674595296639,5.712639074720168e-6,35.01102099448692
2584,-38.568036147910156,1.3363200562032895,1.3173338715909062,-38.567928672805365,-38.5679340752773,22.9535977954045,-16.689232519292258,5.712639074720168e-6,35.01102099448692
2585,-38.568036147910156,1.3362133278641875,1.3173338715909062,-38.567928672805365,-38.5679340752773,22.8469972614199,-16.689232519292258,5.712639074720168e-6,35.01102099448692
2586,-38.568036147910156,1.3362133278641875,1.3168461277200854,-38.567928672805365,-38.5679340752773,22.8469972614199,-16.675782051729023,5.712639074720168e-6,35.01102099448692
2587,-38.568036147910156,1.3355116986874516,1.3163837553979842,-38.567928672805365,-38.5679340752773,22.8469972614199,-16.675782051729023,5.712639074720168e-6,35.01102099448692
2588,-38.568036147910156,1.334944743203933,1.3163837553979842,-38.567928672805365,-38.5679340752773,22.8469972614199,-16.675782051729023,5.712639074720168e-6,35.01102099448692
2589,-38.568036147910156,1.334944743203933,1.3159051216458915,-38.567928672805365,-38.5679340752773,22.8469972614199,-16.675782051729023,5.712639074720168e-6,35.01102099448692
2590,-38.568036147910156,1.3342464939379157,1.3151479690596475,-38.567928672805365,-38.5679340752773,22.854899793025115,-16.648368525109237,5.712639074720168e-6,35.01102099448692
2591,-38.568036147910156,1.3333719522492053,1.3151479690596475,-38.567928672805365,-38.5679340752773,22.86015691552312,-16.648368525109237,5.712639074720168e-6,35.01102099448692
2592,-38.568036147910156,1.3333719522492053,1.3150985617102138,-38.567928672805365,-38.5679340752773,22.802713030576715,-16.648368525109237,5.712639074720168e-6,35.01102099448692
2593,-38.568036147910156,1.3333719522492053,1.314557775171475,-38.567928672805365,-38.5679340752773,22.802713030576715,-16.648368525109237,5.712639074720168e-6,35.01102099448692
2594,-38.568036147910156,1.3327078938572692,1.314557775171475,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.647693188302203,5.712639074720168e-6,35.01102099448692
2595,-38.568036147910156,1.3326601072149376,1.3143372875079526,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.647693188302203,5.712639074720168e-6,35.01102099448692
2596,-38.568036147910156,1.3326601072149376,1.3143372875079526,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.643283236236297,5.712639074720168e-6,35.01102099448692
2597,-38.568036147910156,1.3316919515780197,1.3143372875079526,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.643283236236297,5.712639074720168e-6,35.01102099448692
2598,-38.568036147910156,1.3316919515780197,1.314056019125042,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.643283236236297,5.712639074720168e-6,35.01102099448692
2599,-38.568036147910156,1.3316919515780197,1.314056019125042,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.64657201825174,5.712639074720168e-6,35.01102099448692
2600,-38.568036147910156,1.3316919515780197,1.314056019125042,-38.567928672805365,-38.5679340752773,22.793865948542962,-16.61857129733542,5.712639074720168e-6,35.01102099448692
2601,-38.568036147910156,1.3316919515780197,1.3139804516723395,-38.567928672805365,-38.5679340752773,22.863364287838348,-16.61857129733542,5.712639074720168e-6,35.01102099448692
2602,-38.568036147910156,1.3307588760894746,1.3139804516723395,-38.567928672805365,-38.5679340752773,22.863364287838348,-16.636656447965635,5.712639074720168e-6,35.01102099448692
2603,-38.568036147910156,1.3307588760894746,1.3135165677666678,-38.567928672805365,-38.5679340752773,22.863364287838348,-16.636656447965635,5.712639074720168e-6,35.01102099448692
2604,-38.568036147910156,1.3302046948219672,1.3126769662024467,-38.567928672805365,-38.5679340752773,22.863364287838348,-16.636656447965635,5.712639074720168e-6,35.01102099448692
2605,-38.568036147910156,1.3302046948219672,1.311839241685347,-38.567928672805365,-38.5679340752773,22.929443740099675,-16.60027838952372,5.712639074720168e-6,35.01102099448692
2606,-38.568036147910156,1.330053658817897,1.311839241685347,-38.567928672805365,-38.5679340752773,22.929443740099675,-16.590076286671664,5.712639074720168e-6,35.01102099448692
2607,-38.568036147910156,1.3298695174548798,1.31160067382455,-38.567928672805365,-38.5679340752773,22.929443740099675,-16.590076286671664,5.712639074720168e-6,35.01102099448692
2608,-38.568036147910156,1.3298695174548798,1.3114003417370854,-38.567928672805365,-38.5679340752773,22.84704708466307,-16.590076286671664,5.712639074720168e-6,35.01102099448692
2609,-38.568036147910156,1.3298695174548798,1.3104685847186497,-38.567928672805365,-38.5679340752773,22.84704708466307,-16.590076286671664,5.712639074720168e-6,35.01102099448692
2610,-38.568036147910156,1.3298695174548798,1.3096893989616087,-38.567928672805365,-38.5679340752773,22.84704708466307,-16.56325804060323,5.712639074720168e-6,35.01102099448692
2611,-38.568036147910156,1.3298104921360523,1.3096893989616087,-38.567928672805365,-38.5679340752773,22.66871421309189,-16.56325804060323,5.712639074720168e-6,35.01102099448692
2612,-38.568036147910156,1.3298104921360523,1.3092290399135105,-38.567928672805365,-38.5679340752773,22.65233306242154,-16.56325804060323,5.712639074720168e-6,35.01102099448692
2613,-38.568036147910156,1.3294836937808454,1.3088719382197611,-38.567928672805365,-38.5679340752773,22.776026567723612,-16.529646967025453,5.712639074720168e-6,35.01102099448692
2614,-38.568036147910156,1.3294836937808454,1.3082509959866309,-38.567928672805365,-38.5679340752773,22.84468681095169,-16.532068188884274,5.712639074720168e-6,35.01102099448692
2615,-38.568036147910156,1.3287526729763508,1.3073639678708293,-38.567928672805365,-38.5679340752773,22.777111167181292,-16.525636575766818,5.712639074720168e-6,35.01102099448692
2616,-38.568036147910156,1.3287526729763508,1.3073639678708293,-38.567928672805365,-38.5679340752773,22.777111167181292,-16.525832947622963,5.712639074720168e-6,35.01102099448692
2617,-38.568036147910156,1.3287526729763508,1.3073639678708293,-38.567928672805365,-38.5679340752773,22.777111167181292,-16.525832947622963,5.712639074720168e-6,35.01102099448692
2618,-38.568036147910156,1.3287526729763508,1.3073639678708293,-38.567928672805365,-38.5679340752773,22.777111167181292,-16.52775621267499,5.712639074720168e-6,35.01102099448692
2619,-38.568036147910156,1.3287526729763508,1.3070024079731681,-38.567928672805365,-38.5679340752773,22.777111167181292,-16.52775621267499,5.712639074720168e-6,35.01102099448692
2620,-38.568036147910156,1.3278283560057194,1.306315832487309,-38.567928672805365,-38.5679340752773,22.583042734675118,-16.52775621267499,5.712639074720168e-6,35.01102099448692
2621,-38.568036147910156,1.3275601829094834,1.3054397864518703,-38.567928672805365,-38.5679340752773,22.583042734675118,-16.52775621267499,5.712639074720168e-6,35.01102099448692
2622,-38.568036147910156,1.3275601829094834,1.3054397864518703,-38.567928672805365,-38.5679340752773,22.583042734675118,-16.52775621267499,5.712639074720168e-6,35.01102099448692
2623,-38.568036147910156,1.3274387295455694,1.3052512015369737,-38.567928672805365,-38.5679340752773,22.583042734675118,-16.52775621267499,5.712639074720168e-6,35.01102099448692
2624,-38.568036147910156,1.3274387295455694,1.3052512015369737,-38.567928672805365,-38.5679340752773,22.583042734675118,-16.52126928863579,5.712639074720168e-6,35.01102099448692
2625,-38.568036147910156,1.3273061628015734,1.305031049544459,-38.567928672805365,-38.5679340752773,22.602460374590017,-16.52126928863579,5.712639074720168e-6,35.01102099448692
2626,-38.568036147910156,1.3273061628015734,1.305031049544459,-38.567928672805365,-38.5679340752773,22.602460374590017,-16.52126928863579,5.712639074720168e-6,35.01102099448692
2627,-38.568036147910156,1.3273061628015734,1.305031049544459,-38.567928672805365,-38.5679340752773,22.602460374590017,-16.52126928863579,5.712639074720168e-6,35.01102099448692
2628,-38.568036147910156,1.3273061628015734,1.304233697525693,-38.567928672805365,-38.5679340752773,22.602460374590017,-16.52126928863579,5.712639074720168e-6,35.01102099448692
2629,-38.568036147910156,1.3267339526470774,1.304233697525693,-38.567928672805365,-38.5679340752773,22.602460374590017,-16.52126928863579,5.712639074720168e-6,35.01102099448692
2630,-38.568036147910156,1.3260010790447727,1.3039901860468106,-38.567928672805365,-38.5679340752773,22.576422242727137,-16.47210634099317,5.712639074720168e-6,35.01102099448692
2631,-38.568036147910156,1.3255746991722868,1.3034886667174304,-38.567928672805365,-38.5679340752773,22.576422242727137,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2632,-38.568036147910156,1.3252373921885179,1.303400797743352,-38.567928672805365,-38.5679340752773,22.649452724587178,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2633,-38.568036147910156,1.3247525389948884,1.3031844623400846,-38.567928672805365,-38.5679340752773,22.649452724587178,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2634,-38.568036147910156,1.3247525389948884,1.3031844623400846,-38.567928672805365,-38.5679340752773,22.552629248332238,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2635,-38.568036147910156,1.3247525389948884,1.3031844623400846,-38.567928672805365,-38.5679340752773,22.552629248332238,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2636,-38.568036147910156,1.3246010984801713,1.3030517835784718,-38.567928672805365,-38.5679340752773,22.552629248332238,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2637,-38.568036147910156,1.3240243216538827,1.3024498919211343,-38.567928672805365,-38.5679340752773,22.552629248332238,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2638,-38.568036147910156,1.3230244809174936,1.3024343832703322,-38.567928672805365,-38.5679340752773,22.552629248332238,-16.4756238129921,5.712639074720168e-6,35.01102099448692
2639,-38.568036147910156,1.3228430938744011,1.3022454825849288,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.448490803269646,5.712639074720168e-6,35.01102099448692
2640,-38.568036147910156,1.322782234362329,1.3022454825849288,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.459201142331562,5.712639074720168e-6,35.01102099448692
2641,-38.568036147910156,1.322782234362329,1.302228444320617,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.458424781728514,5.712639074720168e-6,35.01102099448692
2642,-38.568036147910156,1.322782234362329,1.3020108590605683,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.458424781728514,5.712639074720168e-6,35.01102099448692
2643,-38.568036147910156,1.3223567518950465,1.3017228987040013,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.433598663727732,5.712639074720168e-6,35.01102099448692
2644,-38.568036147910156,1.3219853552458833,1.3017228987040013,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.4484770208597,5.712639074720168e-6,35.01102099448692
2645,-38.568036147910156,1.3214208535640526,1.3013376681208626,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.4484770208597,5.712639074720168e-6,35.01102099448692
2646,-38.568036147910156,1.3212405900103066,1.3010690697464176,-38.567928672805365,-38.5679340752773,22.618965203687555,-16.4484770208597,5.712639074720168e-6,35.01102099448692
2647,-38.568036147910156,1.3212405900103066,1.3001261580381558,-38.567928672805365,-38.5679340752773,22.609898927062755,-16.4484770208597,5.712639074720168e-6,35.01102099448692
2648,-38.568036147910156,1.3212405900103066,1.29989459417388,-38.567928672805365,-38.5679340752773,22.57384136738256,-16.4484770208597,5.712639074720168e-6,35.01102099448692
2649,-38.568036147910156,1.3203729660557608,1.29989459417388,-38.567928672805365,-38.5679340752773,22.48543267725036,-16.414179097069407,5.712639074720168e-6,35.01102099448692
2650,-38.568036147910156,1.3198078700522917,1.2992119990843363,-38.567928672805365,-38.5679340752773,22.48543267725036,-16.414179097069407,5.712639074720168e-6,35.01102099448692
2651,-38.568036147910156,1.3192945750425595,1.2992119990843363,-38.567928672805365,-38.5679340752773,22.567504983674738,-16.4109028884908,5.712639074720168e-6,35.01102099448692
2652,-38.568036147910156,1.3192945750425595,1.2986942478055148,-38.567928672805365,-38.5679340752773,22.500641016382726,-16.4109028884908,5.712639074720168e-6,35.01102099448692
2653,-38.568036147910156,1.3192945750425595,1.2981176804425207,-38.567928672805365,-38.5679340752773,22.500641016382726,-16.403117875684966,5.712639074720168e-6,35.01102099448692
2654,-38.568036147910156,1.3192945750425595,1.2981176804425207,-38.567928672805365,-38.5679340752773,22.500641016382726,-16.39943756295832,5.712639074720168e-6,35.01102099448692
2655,-38.568036147910156,1.3187486567143376,1.2972690766332684,-38.567928672805365,-38.5679340752773,22.500641016382726,-16.38174916743299,5.712639074720168e-6,35.01102099448692
2656,-38.568036147910156,1.3187486567143376,1.2971442440398981,-38.567928672805365,-38.5679340752773,22.500641016382726,-16.38174916743299,5.712639074720168e-6,35.01102099448692
2657,-38.568036147910156,1.318679551126438,1.2967471985220922,-38.567928672805365,-38.5679340752773,22.500641016382726,-16.38174916743299,5.712639074720168e-6,35.01102099448692
2658,-38.568036147910156,1.3185797513779278,1.295935247139541,-38.567928672805365,-38.5679340752773,22.513146043196322,-16.38174916743299,5.712639074720168e-6,35.01102099448692
2659,-38.568036147910156,1.3179134897412759,1.295935247139541,-38.567928672805365,-38.5679340752773,22.513146043196322,-16.366791740478927,5.712639074720168e-6,35.01102099448692
2660,-38.568036147910156,1.317575023639484,1.295935247139541,-38.567928672805365,-38.5679340752773,22.513146043196322,-16.366791740478927,5.712639074720168e-6,35.01102099448692
2661,-38.568036147910156,1.3174310012850936,1.2957854091711356,-38.567928672805365,-38.5679340752773,22.513146043196322,-16.366791740478927,5.712639074720168e-6,35.01102099448692
2662,-38.568036147910156,1.3172073284639072,1.2953384107202306,-38.567928672805365,-38.5679340752773,22.384997519664466,-16.35859076392369,5.712639074720168e-6,35.01102099448692
2663,-38.568036147910156,1.316514180201574,1.294643598569093,-38.567928672805365,-38.5679340752773,22.374503962323068,-16.33969476309137,5.712639074720168e-6,35.01102099448692
2664,-38.568036147910156,1.316514180201574,1.2945557815949449,-38.567928672805365,-38.5679340752773,22.458259287942198,-16.34597874972967,5.712639074720168e-6,35.01102099448692
2665,-38.568036147910156,1.316514180201574,1.2938127622762712,-38.567928672805365,-38.5679340752773,22.458259287942198,-16.34597874972967,5.712639074720168e-6,35.01102099448692
2666,-38.568036147910156,1.316514180201574,1.2933429714865068,-38.567928672805365,-38.5679340752773,22.458259287942198,-16.3214332813164,5.712639074720168e-6,35.01102099448692
2667,-38.568036147910156,1.315814428351822,1.292950627321379,-38.567928672805365,-38.5679340752773,22.355345816072074,-16.3214332813164,5.712639074720168e-6,35.01102099448692
2668,-38.568036147910156,1.3148579098829094,1.2921132974568772,-38.567928672805365,-38.5679340752773,22.355345816072074,-16.30134239925535,5.712639074720168e-6,35.01102099448692
2669,-38.568036147910156,1.3148579098829094,1.2917402496193553,-38.567928672805365,-38.5679340752773,22.322802480589594,-16.30134239925535,5.712639074720168e-6,35.01102099448692
2670,-38.568036147910156,1.3148579098829094,1.2917402496193553,-38.567928672805365,-38.5679340752773,22.322802480589594,-16.30134239925535,5.712639074720168e-6,35.01102099448692
2671,-38.568036147910156,1.313897489196158,1.2909627327104116,-38.567928672805365,-38.5679340752773,22.322802480589594,-16.30134239925535,5.712639074720168e-6,35.01102099448692
2672,-38.568036147910156,1.3133647493836498,1.2909627327104116,-38.567928672805365,-38.5679340752773,22.300019988231355,-16.30022287862373,5.712639074720168e-6,35.01102099448692
2673,-38.568036147910156,1.3125716903987368,1.2909627327104116,-38.567928672805365,-38.5679340752773,22.300019988231355,-16.290355812618486,5.712639074720168e-6,35.01102099448692
2674,-38.568036147910156,1.3125716903987368,1.2909627327104116,-38.567928672805365,-38.5679340752773,22.33876379281282,-16.292090831720248,5.712639074720168e-6,35.01102099448692
2675,-38.568036147910156,1.3125716903987368,1.2901800720831396,-38.567928672805365,-38.5679340752773,22.33876379281282,-16.292090831720248,5.712639074720168e-6,35.01102099448692
2676,-38.568036147910156,1.3125716903987368,1.2901800720831396,-38.567928672805365,-38.5679340752773,22.33876379281282,-16.279239226877667,5.712639074720168e-6,35.01102099448692
2677,-38.568036147910156,1.3125716903987368,1.2901800720831396,-38.567928672805365,-38.5679340752773,22.33876379281282,-16.279239226877667,5.712639074720168e-6,35.01102099448692
2678,-38.568036147910156,1.3124669872368713,1.2901800720831396,-38.567928672805365,-38.5679340752773,22.33876379281282,-16.279239226877667,5.712639074720168e-6,35.01102099448692
